TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_REG;DT_CONST;DT_CANCEL;SIT;DT_INI_SIT;DT_INI_EXERC;DT_FIM_EXERC;CNPJ_ADMIN;ADMIN
F.I.I.;32.400.264/0001-29;QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO;20/09/2019;09/11/2018;;FASE PRÉ-OPERACIONAL;20/09/2019;;;62.418.140/0001-31;INTRAG DTVM LTDA.
F.I.I.;18.570.740/0001-29;QUORUM HASTA - FUNDO DE INVESTIMENTO IMOBILARIO - FII;22/10/2014;03/07/2013;;EM FUNCIONAMENTO NORMAL;22/10/2014;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;11.407.511/0001-49;RB CAPITAL AGRE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;14/06/2010;;22/07/2013;CANCELADA;22/07/2013;;;33.868.597/0001-40;CITIBANK DTVM SA
F.I.I.;12.978.943/0001-72;RB CAPITAL ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;31/03/2011;;;EM FUNCIONAMENTO NORMAL;31/03/2011;01/01/2020;31/12/2020;03.317.692/0001-94;FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
F.I.I.;11.945.604/0001-27;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II FUNDO DE INVESTIMENTO IMOBILIARIO - FII;18/10/2010;;;EM FUNCIONAMENTO NORMAL;18/10/2010;01/07/2019;30/06/2020;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
F.I.I.;19.249.989/0001-08;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;14/12/2017;27/09/2013;;EM FUNCIONAMENTO NORMAL;30/04/2019;01/07/2019;30/06/2020;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
F.I.I.;31.161.410/0001-48;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;11/10/2019;12/07/2018;;FASE PRÉ-OPERACIONAL;11/10/2019;;;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
F.I.I.;13.652.006/0001-95;RB CAPITAL GENERAL SHOPPING SULACAP  FII;25/08/2011;;;EM FUNCIONAMENTO NORMAL;25/08/2011;01/01/2020;31/12/2020;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
F.I.I.;31.894.369/0001-19;RB CAPITAL OFFICE INCOME FUNDO DE INVESTIMENTO IMOBILIÁRIO;26/06/2019;24/08/2018;;EM FUNCIONAMENTO NORMAL;12/07/2019;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;13.568.181/0001-07;RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIARIO - FII;30/05/2011;;;EM FUNCIONAMENTO NORMAL;30/05/2011;01/01/2020;31/12/2020;15.489.568/0001-95;INTRADER DTVM LTDA
F.I.I.;18.330.535/0001-96;RB CAPITAL PETROS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;13/08/2013;07/06/2013;;EM FUNCIONAMENTO NORMAL;13/08/2013;01/01/2020;31/12/2020;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;12.594.985/0001-00;RB CAPITAL PRIME REALTY I - FII;27/12/2010;;30/06/2016;CANCELADA;30/06/2016;;;33.868.597/0001-40;CITIBANK DTVM SA
F.I.I.;14.286.825/0001-29;RB CAPITAL PRIME REALTY II - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;14/12/2011;09/09/2011;29/02/2016;CANCELADA;29/02/2016;;;33.868.597/0001-40;CITIBANK DTVM SA
F.I.I.;35.689.733/0001-60;RB CAPITAL RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;17/01/2020;22/11/2019;;FASE PRÉ-OPERACIONAL;17/01/2020;;;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;08.696.175/0001-97;RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIARIO - FII;28/03/2007;;;EM FUNCIONAMENTO NORMAL;28/03/2007;01/07/2019;30/06/2020;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
F.I.I.;09.006.914/0001-34;RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;05/09/2007;;;EM FUNCIONAMENTO NORMAL;05/09/2007;01/01/2020;31/12/2020;03.384.738/0001-98;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.
F.I.I.;26.511.274/0001-39;RB CAPITAL RENDIMENTOS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;21/11/2017;23/06/2017;;EM FUNCIONAMENTO NORMAL;15/08/2018;01/01/2020;31/12/2020;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
F.I.I.;29.299.737/0001-39;RB CAPITAL TFO SITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;18/01/2018;08/12/2017;;EM FUNCIONAMENTO NORMAL;30/07/2018;01/01/2020;31/12/2020;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
F.I.I.;17.394.878/0001-51;RB CAPITAL TRANCHEADO I - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;05/04/2013;04/01/2013;28/03/2014;CANCELADA;28/03/2014;;;33.868.597/0001-40;CITIBANK DTVM SA
F.I.I.;27.529.279/0001-51;RBR ALPHA MULTIESTRATÉGIA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;07/08/2017;07/04/2017;;EM FUNCIONAMENTO NORMAL;14/09/2017;01/01/2020;31/12/2020;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
F.I.I.;35.689.670/0001-41;RBR DESENVOLVIMENTO COMERCIAL FEEDER FOF  FUNDO DE INVESTIMENTO IMOBILIÁRIO;06/02/2020;22/11/2019;;FASE PRÉ-OPERACIONAL;06/02/2020;;;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;34.736.474/0001-18;RBR DESENVOLVIMENTO COMERCIAL I - FUNDO DE INVESTIMENTO IMOBILIÁRIO;24/09/2019;23/08/2019;;EM FUNCIONAMENTO NORMAL;25/09/2019;25/09/2019;30/06/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;35.705.463/0001-33;RBR LOG  FUNDO DE INVESTIMENTO IMOBILIÁRIO;27/12/2019;22/11/2019;;EM FUNCIONAMENTO NORMAL;02/01/2020;02/01/2020;30/06/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;31.145.908/0001-17;RCH FUNDO DE INVESTIMENTO IMOBILIÁRIO;12/09/2018;15/06/2018;;FASE PRÉ-OPERACIONAL;12/09/2018;;;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
F.I.I.;26.452.038/0001-99;REAG & COSTA GUERRA I - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;08/09/2017;31/08/2016;;FASE PRÉ-OPERACIONAL;08/09/2017;;;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;26.452.101/0001-97;REAG IX - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;08/09/2017;31/08/2016;;FASE PRÉ-OPERACIONAL;08/09/2017;;;15.489.568/0001-95;INTRADER DTVM LTDA
F.I.I.;22.081.786/0001-51;REAG RDH - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;13/01/2016;12/03/2015;04/05/2016;CANCELADA;04/05/2016;;;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;17.374.696/0001-19;REAG RENDA IMOBILIÁRIA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;13/12/2013;04/01/2013;;EM FUNCIONAMENTO NORMAL;13/12/2013;01/01/2020;31/12/2020;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;18.836.451/0001-29;REAG RIACHO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;16/12/2013;27/08/2013;;EM FUNCIONAMENTO NORMAL;07/06/2016;01/01/2020;31/12/2020;15.489.568/0001-95;INTRADER DTVM LTDA
F.I.I.;26.452.074/0001-52;REAG VI - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;08/09/2017;31/08/2016;;FASE PRÉ-OPERACIONAL;08/09/2017;;;15.489.568/0001-95;INTRADER DTVM LTDA
F.I.I.;26.452.083/0001-43;REAG VII - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;08/09/2017;31/08/2016;;FASE PRÉ-OPERACIONAL;08/09/2017;;;15.489.568/0001-95;INTRADER DTVM LTDA
F.I.I.;26.452.121/0001-68;REAG X - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;08/09/2017;31/08/2016;;FASE PRÉ-OPERACIONAL;08/09/2017;;;15.489.568/0001-95;INTRADER DTVM LTDA
F.I.I.;11.233.841/0001-65;REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;07/12/2009;;;EM FUNCIONAMENTO NORMAL;07/12/2009;01/01/2020;31/12/2020;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
F.I.I.;14.793.782/0001-78;RENDA DE ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;09/04/2012;09/01/2012;;EM FUNCIONAMENTO NORMAL;09/04/2012;01/01/2020;31/12/2020;03.384.738/0001-98;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.
F.I.I.;11.314.984/0001-00;REP 1 CCS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;27/09/2010;;30/03/2015;CANCELADA;30/03/2015;;;61.809.182/0001-30;CREDIT SUISSE HEDGING-GRIFFO CORRETORA DE VALORES S.A.
F.I.I.;03.032.958/0001-52;RES MONTE CARLO/MATÃO SP FDO I;08/01/1999;;05/12/2002;CANCELADA;05/12/2002;;;00.997.185/0001-50;BANCO B3 S.A.
F.I.I.;12.659.641/0001-31;RIO BRAVO CRÉDITO IMOBILIÁRIO I FUNDO DE INVESTIMENTO IMOBILIÁRIO;10/08/2011;;;EM FUNCIONAMENTO NORMAL;10/08/2011;01/01/2020;31/12/2020;72.600.026/0001-81;RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
F.I.I.;15.769.670/0001-44;RIO BRAVO CRÉDITO IMOBILIÁRIO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;20/12/2012;19/06/2012;;EM FUNCIONAMENTO NORMAL;20/12/2012;01/01/2020;31/12/2020;72.600.026/0001-81;RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
F.I.I.;30.647.758/0001-87;RIO BRAVO CRÉDITO IMOBILIÁRIO IV FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;17/07/2018;30/05/2018;;EM FUNCIONAMENTO NORMAL;16/12/2019;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;17.329.029/0001-14;RIO BRAVO IFIX FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO;08/05/2013;17/12/2012;;EM FUNCIONAMENTO NORMAL;08/05/2013;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;12.323.955/0001-69;SABIÁ FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;09/12/2010;;;EM FUNCIONAMENTO NORMAL;26/01/2011;01/07/2019;30/06/2020;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
F.I.I.;28.267.530/0001-10;SABUGAL FUNDO DE INVESTIMENTO IMOBILIARIO;31/07/2017;30/06/2017;;EM FUNCIONAMENTO NORMAL;17/11/2017;01/01/2020;31/12/2020;13.673.855/0001-25;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
F.I.I.;17.655.115/0001-17;SAFIRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO;02/06/2015;14/02/2013;;EM FUNCIONAMENTO NORMAL;02/06/2015;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;26.812.865/0001-46;SAFIRA AZUL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;23/01/2017;15/12/2016;16/03/2018;CANCELADA;16/03/2018;01/01/2019;31/12/2019;33.918.160/0001-73;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.
F.I.I.;13.012.312/0001-67;SALUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;04/02/2011;;;EM FUNCIONAMENTO NORMAL;04/02/2011;01/01/2020;31/12/2020;15.489.568/0001-95;INTRADER DTVM LTDA
F.I.I.;17.331.883/0001-15;SALUS II FUNDO DE INVESTIMENTO IMOBILIARIO - FII;24/05/2013;14/12/2012;;EM FUNCIONAMENTO NORMAL;24/05/2013;01/01/2020;31/12/2020;15.489.568/0001-95;INTRADER DTVM LTDA
F.I.I.;16.915.840/0001-14;SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;26/12/2012;24/09/2012;;EM FUNCIONAMENTO NORMAL;26/12/2012;01/01/2020;31/12/2020;72.600.026/0001-81;RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
F.I.I.;32.903.521/0001-45;SANTANDER PAPÉIS IMOBILIÁRIOS CDI FUNDO DE INVESTIMENTO IMOBILIÁRIO;09/05/2019;20/02/2019;;EM FUNCIONAMENTO NORMAL;02/08/2019;01/01/2020;31/12/2020;62.318.407/0001-19;SANTANDER SECURITIES SERVICES BRASIL DTVM S.A
F.I.I.;17.294.488/0001-00;SANTANDER RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;06/03/2013;22/11/2012;31/12/2014;CANCELADA;31/12/2014;;;90.400.888/0001-42;BANCO SANTANDER (BRASIL) S.A.
F.I.I.;32.903.702/0001-71;SANTANDER RENDA DE ALUGUÉIS FUNDO DE INVESTIMENTO IMOBILIÁRIO- FII;27/09/2019;20/02/2019;;EM FUNCIONAMENTO NORMAL;20/12/2019;01/01/2020;31/12/2020;62.318.407/0001-19;SANTANDER SECURITIES SERVICES BRASIL DTVM S.A
F.I.I.;22.684.264/0001-44;SANTO EMILIANO FUNDO DE INVESTIMENTO IMOBILIARIO - FII;15/12/2015;28/05/2015;28/05/2018;CANCELADA;28/05/2018;01/01/2019;31/12/2019;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;16.543.270/0001-89;SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;09/04/2014;11/07/2012;;EM FUNCIONAMENTO NORMAL;09/04/2014;01/01/2020;31/12/2020;42.066.258/0001-30;RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
F.I.I.;32.065.718/0001-52;SÃO FRANCISCO 34 FUNDO DE INVESTIMENTO IMOBILIÁRIO;24/01/2020;25/10/2018;;FASE PRÉ-OPERACIONAL;24/01/2020;;;02.671.743/0001-19;CM CAPITAL MARKETS DTVM LTDA
F.I.I.;31.373.514/0001-16;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO;14/09/2018;13/07/2018;;EM FUNCIONAMENTO NORMAL;16/10/2018;01/07/2019;30/06/2020;00.329.598/0001-67;ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
F.I.I.;33.884.197/0001-28;SÃO MIGUEL DOS MILAGRES FUNDO DE INVESTIMENTO IMOBILIARIO - FII;15/08/2019;21/05/2019;;EM FUNCIONAMENTO NORMAL;15/08/2019;01/01/2020;31/12/2020;00.806.535/0001-54;PLANNER CORRETORA DE VALORES SA
F.I.I.;19.131.224/0001-60;SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;18/11/2014;26/12/2013;;EM FUNCIONAMENTO NORMAL;18/11/2014;01/01/2020;31/12/2020;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
F.I.I.;17.198.500/0001-82;SB FUNDO DE INVESTIMENTO IMOBILIÁRIO;13/12/2012;14/11/2012;;EM FUNCIONAMENTO NORMAL;13/12/2012;01/01/2020;31/12/2020;02.201.501/0001-61;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.
F.I.I.;31.907.591/0001-09;SBC FUNDO DE INVESTIMENTO IMOBILIARIO;13/11/2018;27/08/2018;;EM FUNCIONAMENTO NORMAL;08/11/2019;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;01.067.952/0001-95;SC FII;03/10/1995;;20/05/2010;CANCELADA;20/05/2010;;;50.585.090/0001-06;BCV - BANCO DE CRÉDITO E VAREJO S.A.
F.I.I.;01.657.856/0001-05;SCP FII;03/01/1997;;;EM FUNCIONAMENTO NORMAL;03/01/1997;01/01/2020;31/12/2020;44.077.014/0001-89;BR-CAPITAL DTVM S.A.
F.I.I.;26.681.370/0001-25;SDI PROPERTIES - FUNDO DE INVESTIMENTO IMOBILIÁRIO;12/12/2016;25/11/2016;;EM FUNCIONAMENTO NORMAL;23/09/2019;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;18.929.094/0001-43;SHOPPING IPIRANGA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;12/09/2013;30/08/2013;08/10/2018;CANCELADA;08/10/2018;01/01/2019;31/12/2019;15.489.568/0001-95;INTRADER DTVM LTDA
F.I.I.;09.326.861/0001-39;SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO;17/01/2008;;;EM FUNCIONAMENTO NORMAL;17/01/2008;01/01/2020;31/12/2020;07.253.654/0001-76;HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
F.I.I.;28.216.384/0001-01;Sicoob Agências Fundo de Investimento Imobiliário;25/07/2017;18/07/2017;;EM FUNCIONAMENTO NORMAL;19/09/2017;01/01/2020;31/12/2020;07.397.614/0001-06;BANCOOB DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
F.I.I.;17.238.373/0001-06;SIGMA FUNDO DE INVESTIMENTO IMOBILIÁRIO;23/11/2016;06/11/2012;24/10/2017;CANCELADA;24/10/2017;;;10.274.584/0001-47;ICLA TRUST SERVIÇOS FINANCEIROS S.A.
F.I.I.;21.085.888/0001-82;SKM FUNDO DE INVESTIMENTO IMOBILIÁRIO;12/09/2018;04/08/2014;;FASE PRÉ-OPERACIONAL;12/09/2018;;;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
F.I.I.;32.274.197/0001-43;SNOWBIRD MASTER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;23/08/2019;10/12/2018;;EM FUNCIONAMENTO NORMAL;02/09/2019;01/01/2020;31/12/2020;05.389.174/0001-01;MODAL  D.T.V.M. LTDA
F.I.I.;32.274.553/0001-29;SNOWBIRD PARALLEL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;15/10/2019;30/08/2018;;EM FUNCIONAMENTO NORMAL;23/10/2019;01/01/2020;31/12/2020;05.389.174/0001-01;MODAL  D.T.V.M. LTDA
F.I.I.;16.841.067/0001-99;SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO;10/03/2014;28/08/2012;;EM FUNCIONAMENTO NORMAL;10/03/2014;01/01/2020;31/12/2020;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
F.I.I.;22.169.671/0001-13;SOLARIUM FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO;07/10/2016;13/03/2015;;EM FUNCIONAMENTO NORMAL;10/05/2019;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;13.726.079/0001-84;SONDA - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;14/09/2011;;;EM FUNCIONAMENTO NORMAL;06/02/2015;01/01/2020;31/12/2020;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
F.I.I.;15.538.445/0001-05;SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;16/04/2013;30/04/2012;;EM FUNCIONAMENTO NORMAL;16/04/2013;01/01/2020;31/12/2020;27.652.684/0001-62;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.
F.I.I.;18.311.024/0001-27;SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO;20/06/2016;29/05/2013;;EM FUNCIONAMENTO NORMAL;12/08/2016;01/01/2020;31/12/2020;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
F.I.I.;32.240.955/0001-02;SPGR 1 FUNDO DE INVESTIMENTO IMOBILIÁRIO;24/04/2019;05/10/2018;19/06/2019;CANCELADA;19/06/2019;;;00.329.598/0001-67;ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
F.I.I.;11.044.355/0001-07;STARX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;09/08/2010;;;EM FUNCIONAMENTO NORMAL;09/08/2010;01/01/2020;31/12/2020;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
F.I.I.;27.293.656/0001-04;STATERA FUNDO DE INVESTIMENTO IMOBILIÁRIO;14/03/2017;02/03/2017;13/04/2018;CANCELADA;13/04/2018;01/01/2019;31/12/2019;13.673.855/0001-25;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
F.I.I.;15.348.117/0001-38;SUCCESS FUNDO DE INVESTIMENTO IMOBILIÁRIO;14/09/2012;02/04/2012;;EM FUNCIONAMENTO NORMAL;14/09/2012;01/01/2020;31/12/2020;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;01.207.066/0001-10;SUL BRASIL FDO INV IMOB;29/03/1996;;17/12/1998;CANCELADA;17/12/1998;;;33.517.640/0001-22;BANCO SANTANDER S.A.
F.I.I.;32.065.364/0001-46;SUPERNOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - RECEBÍVEIS IMOBILIÁRIOS;04/09/2019;25/10/2018;;EM FUNCIONAMENTO NORMAL;17/10/2019;01/01/2020;31/12/2020;02.671.743/0001-19;CM CAPITAL MARKETS DTVM LTDA
F.I.I.;02.200.787/0001-60;T E RIO FDO INV IMOB;08/04/1998;;06/12/1999;CANCELADA;06/12/1999;;;72.600.026/0001-81;RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
F.I.I.;21.085.472/0001-64;TA FUNDO DE INVESTIMENTO IMOBILIÁRIO;12/09/2018;04/08/2014;;EM FUNCIONAMENTO NORMAL;29/10/2018;01/01/2020;31/12/2020;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
F.I.I.;18.579.302/0001-21;TAG BTS - FUNDO DE INVESTIMENTO IMOBILIÁRIO;25/03/2015;17/07/2013;29/07/2019;CANCELADA;29/07/2019;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;11.326.746/0001-06;TAG GR IV - FUNDO DE INVESTIMENTO IMOBILIÁRIO;28/05/2010;;;EM FUNCIONAMENTO NORMAL;28/05/2010;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;18.874.954/0001-99;TARANTO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;04/08/2014;29/08/2013;;EM FUNCIONAMENTO NORMAL;04/08/2014;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;11.701.400/0001-40;TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;16/09/2010;;;EM FUNCIONAMENTO NORMAL;12/11/2010;01/01/2020;31/12/2020;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
F.I.I.;22.103.617/0001-75;TC ALMAVI FUNDO DE INVESTIMENTO IMOBILIARIO - FII;26/10/2015;02/03/2015;;EM FUNCIONAMENTO NORMAL;29/10/2015;01/07/2019;30/06/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;22.044.621/0001-00;TC EMPRO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;29/05/2015;06/03/2015;;EM FUNCIONAMENTO NORMAL;29/05/2015;01/07/2019;30/06/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;13.320.290/0001-00;TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO;20/12/2011;23/03/2011;;EM FUNCIONAMENTO NORMAL;20/12/2011;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;15.867.036/0001-44;TERRARI I - FUNDO DE INVESTIMENTO IMOBILIÁRIO;30/07/2019;18/06/2012;;LIQUIDAÇÃO;03/01/2020;01/01/2020;31/12/2020;92.904.564/0001-77;ORLA DTVM S.A.
F.I.I.;16.995.046/0001-28;TEXAS FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/12/2013;27/09/2012;02/06/2014;CANCELADA;02/06/2014;;;00.329.598/0001-67;ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
F.I.I.;30.871.683/0001-13;TG RL - FUNDO DE INVESTIMENTO IMOBILIARIO;17/08/2018;14/06/2018;;FASE PRÉ-OPERACIONAL;17/08/2018;;;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;27.212.823/0001-37;TMJ FUNDO DE INVESTIMENTO IMOBILIARIO;12/05/2017;30/01/2017;;EM FUNCIONAMENTO NORMAL;20/06/2017;01/01/2020;31/12/2020;42.066.258/0001-30;RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
